"kommune","anlaegsbet","count","percentage_increase"
"Guldborgsund","Naturgas",0,0
"Guldborgsund","Replica",0,0
"Guldborgsund","Kommandoanlæg",0,0
"Guldborgsund","Bådplads i vandkant/Kås",0,0
"Guldborgsund","Korntørreovn",0,0
"Guldborgsund","Kilometersten",0,0
"Guldborgsund","Sejlløb",0,0
"Guldborgsund","Dige (udskiftning)",0,0
"Guldborgsund","Korntørreanlæg",0,0
"Guldborgsund","Badehus",0,0
"Guldborgsund","Arbejderbolig",0,0
"Guldborgsund","Kag",0,0
"Guldborgsund","Papir",0,0
"Guldborgsund","Domhus",0,0
"Guldborgsund","Administrationsbygning",0,0
"Guldborgsund","Tankanlæg",0,0
"Guldborgsund","El-anlæg",0,0
"Guldborgsund","Nødanlæg",0,0
"Guldborgsund","Sportsanlæg",0,0
"Lolland","Affaldsgrube",153,112.369862305739
"Lolland","Afløbsrende",1,162.999406924859
"Lolland","Arbejderbolig",1,5419.75232957332
"Lolland","Båd-/skibsværft",1,489.380709239986
"Lolland","Bådhus",1,1044.8851599106
"Lolland","Baunehøj",2,45.5057495387538
"Lolland","Bautasten",13,286.630900317628
"Lolland","Bedding",1,1096.23668867152
"Lolland","Befæstning",4,23.1778994166312
"Lolland","Begivenhed",1,118.396134541591
"Lolland","Begravelse, uspec undergruppe",7,36.4772984501038
"Lolland","Bolværk",2,77.1575265910977
"Lolland","Borg/Voldsted",33,286.41317987104
"Lolland","Bosættelse, uspec undergruppe",112,74.1313696759002
"Lolland","Brandgrav (uspecificeret type)",72,73.7215794776948
"Lolland","Brandgrav i trækiste",6,545.386852587957
"Lolland","Brandplet",2,23.758522694203
"Lolland","Bro",5,58.3609034770069
"Lolland","Brolægning",1,13.9527970532117
"Lolland","Brønd",33,119.850089942701
"Lolland","Bygning",19,58.2252163488669
"Lolland","Dæmning (uspecificeret)",3,103.520856164745
"Lolland","Depotfund",28,213.244175406108
"Lolland","Dige (kystsikring)",1,448.124424667949
"Lolland","Dige (uspecificeret)",1,119.367160273928
"Lolland","Diverse anlæg og genstande, uspec undergruppe",119,293.899083840152
"Lolland","Dyreben",6,81.7788268252628
"Lolland","Dysse",14,89.7597161587035
"Lolland","Dysse eller jættestue",85,105.913644197296
"Lolland","Enkeltfund",954,134.675369342574
"Lolland","Fiskebod",1,672.721659666545
"Lolland","Fiskegård",1,189.156269878071
"Lolland","Fiskeplads",6,1284.15453043061
"Lolland","Flinthuggeplads",1,138.191162796876
"Lolland","Forsvarsvold",4,172.041328548077
"Lolland","Fyldskifte (uspecificeret)",1,20.3312060511262
"Lolland","Gård",2,18.0251872478831
"Lolland","Genforeningssten",4,47.3291938361239
"Lolland","Gravgenstand",24,32.1057716880289
"Lolland","Grøft (afvanding)",2,16.6341425409916
"Lolland","Grube (uspecificeret funktion)",20,32.2590043566993
"Lolland","Grubehus",4,46.1473452992781
"Lolland","Handel",1,108.182133569372
"Lolland","Have",1,211.923420339176
"Lolland","Havn",3,212.844964605159
"Lolland","Hegn/gærde",9,41.6517272378482
"Lolland","Helleristning/billedsten",1,26.6739611676217
"Lolland","Helligkilde",4,146.272981575883
"Lolland","Herregårdsanlæg/Slot",1,26.3809182772136
"Lolland","Højsagn",2,37.3297890696271
"Lolland","Hørtørringsanlæg",1,128.356329395413
"Lolland","Hospital",1,110.354702818605
"Lolland","Hovedbygning",2,185.173897762578
"Lolland","Hulbælte",5,1170.39292529556
"Lolland","Hus (evt. med stald)",45,28.9769106580102
"Lolland","Ildsted",15,128.628676339969
"Lolland","Indsamling-/jagtplads",3,1144.5061366996
"Lolland","Jættestue med bikammer",2,1126.528623184
"Lolland","Jern",1,8.88746816491948
"Lolland","Jernbaneanlæg",14,1197.50195393186
"Lolland","Jordfæstegrav",41,45.8444539757294
"Lolland","Kælderanlæg",1,37.5467921661254
"Lolland","Kag",1,2350.22727272727
"Lolland","Kammergrav",1,196.086682950953
"Lolland","Kapel",4,204.303169259961
"Lolland","Kirke",20,86.5619722878388
"Lolland","Kirkegård",13,81.3815980390401
"Lolland","Kirkeinventar",1,297.296308854884
"Lolland","Klokkestabel/-tårn",1,428.373322377739
"Lolland","Klosteranlæg",11,534.112834609618
"Lolland","Kogegrube",56,79.5807923392931
"Lolland","Kogegrubekompleks",1,37.5259012054916
"Lolland","Køretøj",1,1004.21879731965
"Lolland","Kultanlæg",2,58.3491240941503
"Lolland","Kulturlag",48,75.8198554099209
"Lolland","Kunstigt anlæg",23,1090.40277583841
"Lolland","Landingsplads",2,181.819585762115
"Lolland","Langhøj",61,130.364971541103
"Lolland","Ligbrændingsplads",1,128.796943480433
"Lolland","Lystanlæg",2,127.688195153844
"Lolland","Marksystem",7,27.2756145210479
"Lolland","Metal",9,128.076710197547
"Lolland","Milepæl/-sten",47,276.289670865896
"Lolland","Militærvæsen, uspec undergruppe",1,16.016865294163
"Lolland","Mindesmærke",4,32.3228594258361
"Lolland","Møntfund",287,472.275130511074
"Lolland","Ødekirke",3,78.9883171333899
"Lolland","Ødekirkegård",2,105.849270756456
"Lolland","Overvågningsanlæg",1,367.309762143668
"Lolland","Ovnanlæg (uspecificeret)",2,98.4315527647726
"Lolland","Pælerække (uspecificeret)",1,77.8399563584759
"Lolland","Plankekiste",1,116.165550589611
"Lolland","Primær fødeerhverv, uspec undergruppe",1,127.134084441673
"Lolland","Rådhus",1,554.50915198818
"Lolland","Rettersted",3,88.3428172867759
"Lolland","Rundhøj",964,106.725808445932
"Lolland","Runesten",7,404.825644009667
"Lolland","Sagnsten",1,41.810195428734
"Lolland","Sejlspærring",2,1033.64500804387
"Lolland","Sekundær subsistens/produktion, uspec undergruppe",2,300.905397662956
"Lolland","Skåltegn",16,89.9205893386876
"Lolland","Skanse",9,49.7097467576109
"Lolland","Skel (uspecificeret)",1,98.8368966265314
"Lolland","Skelet",20,194.953338287099
"Lolland","Skibsbro",2,215.42106157479
"Lolland","Sømærke",1,234.887863217744
"Lolland","Stammekiste",6,218.810524708345
"Lolland","Stenbrud",1,246.278089254111
"Lolland","Stenbygget grav",20,68.8109136864141
"Lolland","Stenkiste",4,14.773295150349
"Lolland","Stenlægning/stensamling",3,61.0617378656429
"Lolland","Stenlægning/Stensamling",10,100.335938551159
"Lolland","Stenrække",3,156.356440321009
"Lolland","Stensætning",21,224.138551604957
"Lolland","Stolpehul m. uvis funktion",17,125.731466876046
"Lolland","Tegl",4,100.811770168707
"Lolland","Trædesten",1,373.424042207353
"Lolland","Tro og tradition, uspec undergruppe",2,45.7943250861158
"Lolland","Urnegrav (uspecificeret type)",2,16.3131387620337
"Lolland","Vandfyldt grav",4,639.31004830121
"Lolland","Vandledning",1,21.7522224422361
"Lolland","Vej",2,14.4175500185852
"Lolland","Vejmærke",1,87.4665707237628
"Lolland","Vindmølle",6,118.32926591094
"Lolland","Voldgrav",10,118.334133244351
"Lolland","Votivfund",13,69.8051450168861
"Lolland","Vrag",8,132.215045484288
"Lolland","Vragdel",4,136.039896549547
"Lolland","Gravrøse",0,0
"Lolland","Gravsten",0,0
"Lolland","Brandgrav i stenkiste",0,0
"Lolland","Markrøse",0,0
"Lolland","Dige (mark)",0,0
"Lolland","Dyrkningsspor",0,0
"Lolland","Husmandssted",0,0
"Lolland","Værksted",0,0
"Lolland","Hulvej",0,0
"Lolland","Tekstil",0,0
"Lolland","Skibssætning",0,0
"Lolland","Navnetræ",0,0
"Lolland","Moselig",0,0
"Lolland","Indskrift",0,0
"Lolland","Skyttegrav",0,0
"Lolland","Kors",0,0
"Lolland","Skelsten (offentlig administration)",0,0
"Lolland","Begravelsesplads",0,0
"Lolland","Tingsted",0,0
"Lolland","Varslingsstation",0,0
"Lolland","Skaldynge",0,0
"Lolland","Fiskedam",0,0
"Lolland","Jættestue",0,0
"Lolland","Vadested",0,0
"Lolland","Kildeanlæg",0,0
"Lolland","Båd-/skibsgrav",0,0
"Lolland","Vogndel",0,0
"Lolland","Brændsel",0,0
"Lolland","Urnegrav (stenomsat)",0,0
"Lolland","Vandmølle",0,0
"Lolland","Dødehus",0,0
"Lolland","Urnebrandgrube",0,0
"Lolland","Skel (ejendom)",0,0
"Lolland","Grøft (skel)",0,0
"Lolland","Risvej",0,0
"Lolland","Dige (kirkegård)",0,0
"Lolland","Lejrplads",0,0
"Lolland","Vejkiste",0,0
"Lolland","Transport, uspec undergruppe",0,0
"Lolland","Kogestensrøse",0,0
"Lolland","Kalk",0,0
"Lolland","Bygningssten",0,0
"Lolland","Stendyngegrav",0,0
"Lolland","Læder/skind",0,0
"Lolland","Levnedsmidler",0,0
"Lolland","Troldebakke",0,0
"Lolland","Kanal",0,0
"Lolland","Forsamlingsplads",0,0
"Lolland","Vandbeholder/Vandtårn",0,0
"Lolland","Ben/Horn",0,0
"Lolland","Glas",0,0
"Lolland","Fangstgrube",0,0
"Lolland","Plankevej",0,0
"Lolland","Markhegn",0,0
"Lolland","Ler",0,0
"Lolland","Lade",0,0
"Lolland","Dyrefold",0,0
"Lolland","Keramik",0,0
"Lolland","Flintmine",0,0
"Lolland","Øvelsesområde",0,0
"Lolland","Luftværnsanlæg",0,0
"Lolland","Social og samfund, uspec undergruppe",0,0
"Lolland","Skole",0,0
"Lolland","Rituelle pløjespor",0,0
"Lolland","Fæstningsanlæg",0,0
"Lolland","Vejdæmning",0,0
"Lolland","Batteri",0,0
"Lolland","Udflyttergård",0,0
"Lolland","Kampplads",0,0
"Lolland","Skelsten (ejendom)",0,0
"Lolland","Kirkelade",0,0
"Lolland","Beskyttelsesanlæg",0,0
"Lolland","Vandværk",0,0
"Lolland","Benhob",0,0
"Lolland","Grøft (kirkegård)",0,0
"Lolland","Tuegrav",0,0
"Lolland","Hjulspor",0,0
"Lolland","Fattiggård",0,0
"Lolland","Kultanlæg med palisader",0,0
"Lolland","Vildtbaneafmærkning",0,0
"Lolland","Skel (offentlig administration)",0,0
"Lolland","Bageovn",0,0
"Lolland","Tørv",0,0
"Lolland","Musling- og østersskaller",0,0
"Lolland","Dambrug",0,0
"Lolland","Trækul",0,0
"Lolland","Kultanlæg med systemgrøfter",0,0
"Lolland","Kommunikationsanlæg",0,0
"Lolland","Fyr",0,0
"Lolland","Jordfæste på træunderlag",0,0
"Lolland","Mølledam",0,0
"Lolland","Mølledæmning",0,0
"Lolland","Dyregrav",0,0
"Lolland","Krigergrav",0,0
"Lolland","Fartøj",0,0
"Lolland","Kartoffelkule",0,0
"Lolland","Platform for hus eller gård",0,0
"Lolland","Modstandskampen",0,0
"Lolland","Røse",0,0
"Lolland","Skelsten (uspecificeret)",0,0
"Lolland","Dræn",0,0
"Lolland","Staldbygning",0,0
"Lolland","Dige (skov)",0,0
"Lolland","Forrådshus",0,0
"Lolland","Sagntræ",0,0
"Lolland","Trævarer",0,0
"Lolland","Kampanlæg",0,0
"Lolland","Park",0,0
"Lolland","Led",0,0
"Lolland","Fortøjningspæl",0,0
"Lolland","Pesttjørn",0,0
"Lolland","Møllekanal",0,0
"Lolland","Dansehøj",0,0
"Lolland","Skovbrug",0,0
"Lolland","Kildeblok",0,0
"Lolland","Anker",0,0
"Lolland","Drivvej",0,0
"Lolland","Vandingsanlæg",0,0
"Lolland","Embedsbolig",0,0
"Lolland","Stejleplads",0,0
"Lolland","Sten- og grenkast",0,0
"Lolland","Grus",0,0
"Lolland","Kirkestald",0,0
"Lolland","Præstegård",0,0
"Lolland","Kloak",0,0
"Lolland","Kystsikring",0,0
"Lolland","Sarkofag",0,0
"Lolland","Kro",0,0
"Lolland","Bom",0,0
"Lolland","Toldsted",0,0
"Lolland","Gravkapel",0,0
"Lolland","Sti",0,0
"Lolland","Latrin og toilet",0,0
"Lolland","Milepælhøj",0,0
"Lolland","Dige (amt/sogn)",0,0
"Lolland","Industrianlæg",0,0
"Lolland","Kaserne",0,0
"Lolland","Saltudvinding",0,0
"Lolland","Pakhus",0,0
"Lolland","Gadekær",0,0
"Lolland","Muret grav",0,0
"Lolland","Mole",0,0
"Lolland","Hestemølle",0,0
"Lolland","Perlefremstilling",0,0
"Lolland","Dige (ejerlav)",0,0
"Lolland","Varmeanlæg",0,0
"Lolland","Fængsel",0,0
"Lolland","Sprøjtehus",0,0
"Lolland","Dige (herregård)",0,0
"Lolland","Skulptur",0,0
"Lolland","Teater",0,0
"Lolland","Majtræ",0,0
"Lolland","Færgested",0,0
"Lolland","Gårdsplads",0,0
"Lolland","Spang",0,0
"Lolland","Luftfartøj",0,0
"Lolland","Søfort",0,0
"Lolland","Tovværk",0,0
"Lolland","Gartneri",0,0
"Lolland","Flådebase/-havn",0,0
"Lolland","Militærdepot",0,0
"Lolland","Fontæne",0,0
"Lolland","Rørledning",0,0
"Lolland","Kisteløs begravelse (jordfæste)",0,0
"Lolland","Stenhuggeri",0,0
"Lolland","Anlæg afventer klassifikation",0,0
"Lolland","Pinsebod",0,0
"Lolland","Stademærke",0,0
"Lolland","Jagthytte",0,0
"Lolland","Krypt",0,0
"Lolland","Brunkulsleje",0,0
"Lolland","Gangareal",0,0
"Lolland","Vandpumpe",0,0
"Lolland","Missionshus",0,0
"Lolland","Naturgas",0,0
"Lolland","Replica",0,0
"Lolland","Kommandoanlæg",0,0
"Lolland","Bådplads i vandkant/Kås",0,0
"Lolland","Korntørreovn",0,0
"Lolland","Kilometersten",0,0
"Lolland","Sejlløb",0,0
"Lolland","Dige (udskiftning)",0,0
"Lolland","Korntørreanlæg",0,0
"Lolland","Badehus",0,0
"Lolland","Flyvestation",0,0
"Lolland","Papir",0,0
"Lolland","Domhus",0,0
"Lolland","Administrationsbygning",0,0
"Lolland","Tankanlæg",0,0
"Lolland","El-anlæg",0,0
"Lolland","Nødanlæg",0,0
"Lolland","Sportsanlæg",0,0
"Kerteminde","Affaldsgrube",102,114.447340444394
"Kerteminde","Anker",1,132.76607259634
"Kerteminde","Båd-/skibsgrav",1,376.564802683061
"Kerteminde","Bautasten",2,67.3684827478581
"Kerteminde","Begravelse, uspec undergruppe",4,31.8443019345632
"Kerteminde","Begravelsesplads",3,101.795303939045
"Kerteminde","Borg/Voldsted",20,265.189405705401
"Kerteminde","Bosættelse, uspec undergruppe",100,101.118616024771
"Kerteminde","Brændsel",1,500.814153989091
"Kerteminde","Brandgrav (uspecificeret type)",68,106.369755966862
"Kerteminde","Brandgrav i stenkiste",7,256.060433068809
"Kerteminde","Brandgrav i trækiste",1,138.867471916539
"Kerteminde","Brandplet",7,127.038276252095
"Kerteminde","Bro",2,35.6639229691444
"Kerteminde","Brolægning",5,106.580657954065
"Kerteminde","Brønd",16,88.7751719804356
"Kerteminde","Bygning",17,79.5890913698665
"Kerteminde","Dæmning (uspecificeret)",3,158.152102692084
"Kerteminde","Depotfund",16,186.159945937546
"Kerteminde","Dige (ejerlav)",1,928.008343391101
"Kerteminde","Dige (kirkegård)",2,312.279308245851
"Kerteminde","Dige (uspecificeret)",1,182.361005203257
"Kerteminde","Diverse anlæg og genstande, uspec undergruppe",16,60.3696097976515
"Kerteminde","Dødehus",1,192.118907018618
"Kerteminde","Dyreben",7,145.758798888267
"Kerteminde","Dyrkningsspor",1,25.0210628868554
"Kerteminde","Dysse",16,156.718596188162
"Kerteminde","Dysse eller jættestue",34,64.723056412619
"Kerteminde","Enkeltfund",972,209.629877586107
"Kerteminde","Fiskeplads",2,653.947898981701
"Kerteminde","Flinthuggeplads",2,422.238064472906
"Kerteminde","Fyldskifte (uspecificeret)",4,124.242519097196
"Kerteminde","Gård",1,13.7688257723378
"Kerteminde","Genforeningssten",3,54.2297354457161
"Kerteminde","Gravgenstand",22,44.9615906562384
"Kerteminde","Grøft (afvanding)",4,50.8250166546356
"Kerteminde","Grøft (skel)",2,60.2918103131727
"Kerteminde","Grube (uspecificeret funktion)",28,68.9963489705331
"Kerteminde","Grubehus",8,141.001532698374
"Kerteminde","Have",1,323.762145890686
"Kerteminde","Havn",1,108.390006119984
"Kerteminde","Hegn/gærde",5,35.3514820720423
"Kerteminde","Helleristning/billedsten",2,81.5013167795461
"Kerteminde","Helligkilde",2,111.73294184532
"Kerteminde","Herregårdsanlæg/Slot",15,604.544511762388
"Kerteminde","Højsagn",8,228.119621615884
"Kerteminde","Hørtørringsanlæg",1,196.094044618572
"Kerteminde","Hovedbygning",4,565.792099868936
"Kerteminde","Hulbælte",1,357.609295303468
"Kerteminde","Hus (evt. med stald)",26,25.5776141299357
"Kerteminde","Ildsted",19,248.912815757331
"Kerteminde","Indskrift",2,737.202690334169
"Kerteminde","Jættestue",1,330.918424299665
"Kerteminde","Jern",7,95.0436734176426
"Kerteminde","Jordfæstegrav",57,97.3699436540117
"Kerteminde","Kælderanlæg",2,114.722855865206
"Kerteminde","Kammergrav",1,299.567858763232
"Kerteminde","Kaserne",1,1788.88098413326
"Kerteminde","Kildeanlæg",1,43.0678361463321
"Kerteminde","Kilometersten",1,4.38805489700275
"Kerteminde","Kirke",7,46.2852168460449
"Kerteminde","Kirkegård",3,28.6913663743725
"Kerteminde","Kirkeinventar",1,454.189021516298
"Kerteminde","Kogegrube",66,143.288482280377
"Kerteminde","Kogegrubekompleks",5,286.647560739796
"Kerteminde","Kogestensrøse",1,435.757165582387
"Kerteminde","Køretøj",1,1534.17697885216
"Kerteminde","Kors",1,661.701153170419
"Kerteminde","Kultanlæg",1,44.5709058426136
"Kerteminde","Kulturlag",68,164.095904642878
"Kerteminde","Kunstigt anlæg",1,72.4279557590623
"Kerteminde","Landingsplads",2,277.771560864225
"Kerteminde","Langhøj",12,39.1795497197544
"Kerteminde","Markhegn",1,1387.39853078906
"Kerteminde","Markrøse",1,39.2171446952271
"Kerteminde","Marksystem",33,196.44345290369
"Kerteminde","Metal",2,43.4815247736522
"Kerteminde","Milepæl/-sten",1,8.98077687020944
"Kerteminde","Militærvæsen, uspec undergruppe",1,24.4694742552796
"Kerteminde","Mølledæmning",1,64.4122937067682
"Kerteminde","Møntfund",94,236.313291228251
"Kerteminde","Pælerække (uspecificeret)",1,118.918575711562
"Kerteminde","Præstegård",1,329.70626809589
"Kerteminde","Rettersted",5,224.940217029174
"Kerteminde","Rundhøj",241,40.7621025428328
"Kerteminde","Runesten",1,88.3521435690446
"Kerteminde","Sagnsten",1,63.8747646222918
"Kerteminde","Sejlspærring",2,1579.13233637827
"Kerteminde","Sekundær subsistens/produktion, uspec undergruppe",3,689.554111821587
"Kerteminde","Skaldynge",27,368.206920445112
"Kerteminde","Skåltegn",14,120.202724893609
"Kerteminde","Skanse",4,33.7525156884367
"Kerteminde","Skelet",14,208.485488465388
"Kerteminde","Skibssætning",1,199.660917164464
"Kerteminde","Stammekiste",2,111.427931387762
"Kerteminde","Stenbygget grav",24,126.149544246633
"Kerteminde","Stenkiste",9,50.7816733857041
"Kerteminde","Stenlægning/stensamling",1,31.0953193242395
"Kerteminde","Stenlægning/Stensamling",6,91.9718416868363
"Kerteminde","Stenrække",1,79.6235680497853
"Kerteminde","Stensætning",1,16.3058852486183
"Kerteminde","Stolpehul m. uvis funktion",7,79.0933947622812
"Kerteminde","Tegl",1,38.503336474824
"Kerteminde","Tingsted",1,231.425215218981
"Kerteminde","Tørv",1,642.335286597559
"Kerteminde","Tro og tradition, uspec undergruppe",9,314.826507664669
"Kerteminde","Urnebrandgrube",2,212.022511662995
"Kerteminde","Urnegrav (stenomsat)",4,309.461130284098
"Kerteminde","Urnegrav (uspecificeret type)",6,74.7663019503307
"Kerteminde","Vadested",2,129.742404681782
"Kerteminde","Vandfyldt grav",2,488.34714161419
"Kerteminde","Vandmølle",1,48.5225882070544
"Kerteminde","Vej",5,55.065373674046
"Kerteminde","Vejdæmning",1,103.936241171635
"Kerteminde","Vogndel",2,107.904153067293
"Kerteminde","Voldgrav",3,54.2348450916678
"Kerteminde","Votivfund",33,270.710522111939
"Kerteminde","Vrag",9,227.23776882981
"Kerteminde","Vragdel",4,207.832474405786
"Kerteminde","Gravrøse",0,0
"Kerteminde","Gravsten",0,0
"Kerteminde","Baunehøj",0,0
"Kerteminde","Mindesmærke",0,0
"Kerteminde","Begivenhed",0,0
"Kerteminde","Dige (mark)",0,0
"Kerteminde","Husmandssted",0,0
"Kerteminde","Forsvarsvold",0,0
"Kerteminde","Værksted",0,0
"Kerteminde","Vejmærke",0,0
"Kerteminde","Hulvej",0,0
"Kerteminde","Tekstil",0,0
"Kerteminde","Navnetræ",0,0
"Kerteminde","Sømærke",0,0
"Kerteminde","Moselig",0,0
"Kerteminde","Vindmølle",0,0
"Kerteminde","Fiskebod",0,0
"Kerteminde","Skyttegrav",0,0
"Kerteminde","Lystanlæg",0,0
"Kerteminde","Skelsten (offentlig administration)",0,0
"Kerteminde","Ligbrændingsplads",0,0
"Kerteminde","Varslingsstation",0,0
"Kerteminde","Jættestue med bikammer",0,0
"Kerteminde","Fiskedam",0,0
"Kerteminde","Klokkestabel/-tårn",0,0
"Kerteminde","Plankekiste",0,0
"Kerteminde","Befæstning",0,0
"Kerteminde","Skel (ejendom)",0,0
"Kerteminde","Klosteranlæg",0,0
"Kerteminde","Risvej",0,0
"Kerteminde","Ødekirke",0,0
"Kerteminde","Ødekirkegård",0,0
"Kerteminde","Lejrplads",0,0
"Kerteminde","Overvågningsanlæg",0,0
"Kerteminde","Vejkiste",0,0
"Kerteminde","Transport, uspec undergruppe",0,0
"Kerteminde","Kalk",0,0
"Kerteminde","Bygningssten",0,0
"Kerteminde","Indsamling-/jagtplads",0,0
"Kerteminde","Stendyngegrav",0,0
"Kerteminde","Læder/skind",0,0
"Kerteminde","Levnedsmidler",0,0
"Kerteminde","Troldebakke",0,0
"Kerteminde","Kanal",0,0
"Kerteminde","Trædesten",0,0
"Kerteminde","Forsamlingsplads",0,0
"Kerteminde","Vandbeholder/Vandtårn",0,0
"Kerteminde","Fiskegård",0,0
"Kerteminde","Handel",0,0
"Kerteminde","Ben/Horn",0,0
"Kerteminde","Glas",0,0
"Kerteminde","Fangstgrube",0,0
"Kerteminde","Primær fødeerhverv, uspec undergruppe",0,0
"Kerteminde","Plankevej",0,0
"Kerteminde","Rådhus",0,0
"Kerteminde","Ler",0,0
"Kerteminde","Lade",0,0
"Kerteminde","Dyrefold",0,0
"Kerteminde","Keramik",0,0
"Kerteminde","Flintmine",0,0
"Kerteminde","Øvelsesområde",0,0
"Kerteminde","Luftværnsanlæg",0,0
"Kerteminde","Social og samfund, uspec undergruppe",0,0
"Kerteminde","Skole",0,0
"Kerteminde","Rituelle pløjespor",0,0
"Kerteminde","Fæstningsanlæg",0,0
"Kerteminde","Batteri",0,0
"Kerteminde","Udflyttergård",0,0
"Kerteminde","Kapel",0,0
"Kerteminde","Skibsbro",0,0
"Kerteminde","Kampplads",0,0
"Kerteminde","Skelsten (ejendom)",0,0
"Kerteminde","Ovnanlæg (uspecificeret)",0,0
"Kerteminde","Kirkelade",0,0
"Kerteminde","Beskyttelsesanlæg",0,0
"Kerteminde","Vandværk",0,0
"Kerteminde","Skel (uspecificeret)",0,0
"Kerteminde","Benhob",0,0
"Kerteminde","Grøft (kirkegård)",0,0
"Kerteminde","Tuegrav",0,0
"Kerteminde","Hjulspor",0,0
"Kerteminde","Fattiggård",0,0
"Kerteminde","Bådhus",0,0
"Kerteminde","Kultanlæg med palisader",0,0
"Kerteminde","Vildtbaneafmærkning",0,0
"Kerteminde","Skel (offentlig administration)",0,0
"Kerteminde","Bageovn",0,0
"Kerteminde","Musling- og østersskaller",0,0
"Kerteminde","Dambrug",0,0
"Kerteminde","Trækul",0,0
"Kerteminde","Kultanlæg med systemgrøfter",0,0
"Kerteminde","Kommunikationsanlæg",0,0
